geoid,year,total_population,pct_male_population,pct_female_population,pct_white_population,pct_black_population,pct_asian_population,pct_hispanic_population,pct_foreign_born,pct_age_under_18,pct_age_18_34,pct_age_35_64,pct_age_65_plus,median_income,pct_income_under_25k,pct_income_25k_75k,pct_income_75k_plus,pct_below_poverty,pct_above_poverty,poverty_rate,median_gross_rent,pct_owner_occupied,pct_renter_occupied,pct_no_vehicle,pct_one_vehicle,pct_two_plus_vehicles,pct_less_than_hs,pct_hs_diploma,pct_some_college,pct_associates_degree,pct_bachelors_degree,pct_graduate_degree,pct_in_labor_force,pct_employed,pct_unemployed,pct_not_in_labor_force,unemployment_rate,pct_commute_short,pct_commute_medium,pct_commute_long,pct_drive_alone,pct_carpool,pct_public_transit,pct_walk,pct_bike,pct_work_from_home,total_crashes,persons_injured,persons_killed,pedestrians_injured,pedestrians_killed,cyclists_injured,cyclists_killed,motorists_injured,motorists_killed,crash_rate_per_1000,injury_rate_per_1000,fatality_rate_per_1000,pedestrian_rate_per_1000,cyclist_rate_per_1000,motorist_rate_per_1000,injury_fatality_ratio
36005006200,2019,84278.50222,10.4692202,12.99484984,0.853368568,3.314964154,0.177048947,5.265208936,2.906242971,2.957064586,2.534171688,2.857117405,0.605072632,25448.93494,1.421069468,1.238363513,0.219163208,3.799392392,4.811793943,44.12159074,770.96819,0.097694472,2.788773707,2.271960867,0.537118035,0.069517287,2.239705656,1.02219426,0.367653568,0.318496056,0.470372492,0.073084417,3.797646716,3.120327177,0.677206984,2.350854073,17.8322797,0.373894895,0.978279123,2.944491888,0.541554622,0.16102264,4.331169538,0.335610391,0.064073279,0.172108649,96,35,0,6,0,1,0,28,0,1.139080518,0.415289772,0,0.071192532,0.011865422,0.332231818,
36005006200,2020,81404.79,9.864284399,13.22772284,0.936062853,1.6596075,0.146183044,6.866917782,2.804503273,2.49493918,2.863467862,2.454401025,1.0441646,28614,1.391809991,1.46183044,0.224802496,2.508451898,6.084408546,29.1922802,823,0.110226929,2.976188502,2.182918229,0.734600507,0.160924191,2.044105758,1.176834926,0.355015964,0.479087287,0.485229432,0.121614465,3.485052907,2.953143175,0.531909732,3.111610508,15.26260134,0.253056362,0.992570585,2.996138188,0.705118212,0.191634915,4.06118608,0.334132672,0,0.195320202,74,34,0,3,0,3,0,28,0,0.909037417,0.41766584,0,0.036852868,0.036852868,0.343960104,
36005006200,2021,77294.63,10.2128699,12.17678382,0.789188072,2.753101994,0,6.028879367,2.401201739,2.489176803,2.976920906,2.24983288,1.165669594,24769,1.674113713,1.428301035,0.196650142,3.235671094,5.445397695,37.27272727,827,0.134420722,3.171785673,2.495645558,0.677925491,0.125493841,2.218782857,1.126857066,0.478687847,0.442462821,0.39976904,0.10996883,3.06489597,2.513758071,0.551137899,3.772577733,17.982271,0.033637524,1.055700765,2.718170719,0.86940063,0.046575034,3.312002399,0.20700015,0,0.219937659,77,32,1,1,1,2,0,28,0,0.996188222,0.4140003,0.012937509,0.012937509,0.025875019,0.362250262,32
36005006200,2022,73586.44,10.89874711,11.64616742,0.732471907,2.799428808,0,5.789110059,2.186544151,2.250414614,3.217984183,2.126750526,1.2814861,30236,1.543762682,1.462225921,0.449811134,3.173138964,5.275428462,37.55830787,866,0.070773909,3.392513621,2.446102842,0.881955969,0.127740926,2.038419035,1.153745174,0.551732085,0.341095452,0.475631108,0.111433574,3.241086265,2.823889836,0.417196429,3.726229996,12.8721174,0.396812239,0.861571779,2.874170839,1.252948233,0,3.650129018,0.184816659,0,0.235097662,59,33,0,4,0,4,0,24,0,0.801778154,0.448452188,0,0.054357841,0.054357841,0.326147046,
36005006200,2023,72234.49,11.91951379,10.55451489,0.366860761,3.516325788,0.033225126,5.945913095,1.957513648,3.023486426,2.592944174,2.094567291,1.394070893,27243,1.389917753,1.579577844,0.4762268,3.264368586,5.327095131,37.99548824,888,0.0728184,3.379950492,2.350677633,0.995369387,0.099675377,2.023963899,1.045207075,0.607742922,0.308716792,0.469304899,0.203503894,2.905814106,2.645550623,0.260263484,3.513557028,8.956646022,0.7143402,0.650658709,2.478040615,1.245942208,0.232575879,2.907198486,0.193813232,0.132900502,0.222885217,50,34,1,2,0,1,0,28,1,0.692190116,0.470689279,0.013843802,0.027687605,0.013843802,0.387626465,34
36005006301,2018,42775.70179,12.4345315,10.82663303,1.733870932,2.323492027,0.110225902,5.098385365,3.159809187,2.452963721,1.882588419,3.257787766,0.720842406,26813.32662,1.198487981,1.408442079,0.701596613,1.999812791,5.848971269,25.47926884,922.7909601,0.312184249,3.0046881,2.311244704,0.902802625,0.094479344,1.394445139,1.125004046,0.631611914,0.551129509,1.058518581,0.255444154,4.213078916,3.787921866,0.374418143,1.945574649,8.887043189,0.888805685,0.90630186,4.263817823,0.783828635,0.213453334,5.406318044,0.91330033,0,0.036741967,679,204,3,32,3,7,0,165,0,15.87349761,4.76906261,0.070133274,0.748088253,0.163644305,3.857330052,68
36005006301,2019,44084.68039,12.61366731,10.82093074,1.787643563,2.565175142,0.105255366,4.826467854,3.357985725,2.471803445,1.83178291,3.230660685,0.713020225,27920.22673,1.191762375,1.308901412,0.755461905,2.242618373,5.517418405,28.89958434,988.6511422,0.277653471,2.986773814,2.368245746,0.784322247,0.103557699,1.443017121,0.988042311,0.741880567,0.543253504,1.021995655,0.302184762,4.266237677,3.958959914,0.266533751,1.801224901,6.247512933,1.055948999,0.743578234,4.400353386,0.875996276,0.207115399,5.626069106,1.021995655,0,0.040744013,605,204,0,40,0,9,0,155,0,13.72358821,4.627457843,0,0.907344675,0.204152552,3.515960616,
36005006301,2020,60201.42,11.12266123,12.61764257,2.470041404,2.144467689,0.192686485,4.73078542,3.202582265,2.662727889,1.945136842,3.401913111,0.568092912,48111,0.971737876,1.126219282,1.126219282,2.212572394,5.644385132,28.16067653,1338,0.549903972,2.681813818,2.372037072,0.797323385,0.054815983,1.029876039,1.051470214,1.199307259,0.362117704,0.764101578,0.377067518,4.262357931,3.994922379,0.267435552,1.860421233,6.274356976,0.820578651,0.631214347,4.822145391,0.820578651,0.418594777,5.448376467,0.94682152,0,0.112954146,378,183,1,37,0,19,0,127,1,6.27892166,3.039795407,0.016610904,0.614603443,0.315607173,2.109584791,183
36005006301,2021,70963.59,13.23213778,10.7350826,1.937613359,2.77043481,0.170509976,4.310661284,3.469384793,1.955932613,2.167308616,3.435564633,0.572124381,50273,0.870869132,1.051243321,1.051243321,2.26172323,5.518322847,29.0708205,1372,0.590415451,2.3906485,2.122215068,0.817320544,0.03382016,1.076608441,1.726237356,1.111837775,0.343838298,0.77786369,0.23110443,4.550220754,4.203564109,0.346656645,1.817833624,7.618457727,0.904689292,0.560850994,5.380223858,1.378171538,0.326928218,4.999747053,1.172432229,0,0.171919149,300,161,1,20,0,9,0,127,0,4.227520056,2.268769097,0.014091734,0.28183467,0.126825602,1.789650157,161
36005006301,2022,76036.48,13.88017962,10.11882717,1.708390499,3.009081956,0.177546357,3.928377537,3.497005648,1.810972838,2.005616252,3.650879157,0.595766664,55396,0.697033845,1.07974488,1.252030604,2.070059003,5.617040663,26.92899914,1599,0.676017617,2.359827809,2.18184745,0.825919348,0.021042531,1.18232722,1.808342522,0.987683807,0.364298821,0.974532225,0.284074171,4.587271794,4.31240373,0.274868063,1.764942301,5.991972477,0.994259597,0.402438409,5.327705859,1.338831045,0.202534362,5.058098429,1.230988073,0,0.326159233,323,155,3,25,0,12,1,108,1,4.247960979,2.038495207,0.039454746,0.328789549,0.157818984,1.420370854,51.66666667
36005006301,2023,80084.33,12.06228484,11.67019815,1.936708467,3.79849591,0.124868373,3.361456605,3.564992053,2.255122819,1.823078248,3.551256532,0.721739197,58118,0.789168118,1.425996821,1.011433822,2.33254121,5.464240008,29.91672005,1642,0.535011031,2.697543951,2.644712143,0.544426107,0.037460512,1.177508759,1.479690222,1.237445578,0.288445942,0.977719362,0.383345905,4.441568032,4.06946028,0.372107752,1.769384847,8.3778465,1.246186364,0.499473493,4.282985198,0.666797112,0.247239379,4.68506136,1.236196894,0,0.422055101,221,188,0,15,0,8,0,160,0,2.759591046,2.347525415,0,0.18730256,0.099894699,1.99789397,
36005006302,2018,14379.64821,12.4345315,10.82663303,1.733870932,2.323492027,0.110225902,5.098385365,3.159809187,2.452963721,1.882588419,3.257787766,0.720842406,9013.673375,1.198487981,1.408442079,0.701596613,1.999812791,5.848971269,25.47926884,310.2090399,0.312184249,3.0046881,2.311244704,0.902802625,0.094479344,1.394445139,1.125004046,0.631611914,0.551129509,1.058518581,0.255444154,4.213078916,3.787921866,0.374418143,1.945574649,8.887043189,0.888805685,0.90630186,4.263817823,0.783828635,0.213453334,5.406318044,0.91330033,0,0.036741967,72,20,0,4,0,0,0,16,0,5.007076594,1.390854609,0,0.278170922,0,1.112683688,
36005006302,2019,14819.67961,12.61366731,10.82093074,1.787643563,2.565175142,0.105255366,4.826467854,3.357985725,2.471803445,1.83178291,3.230660685,0.713020225,9385.77327,1.191762375,1.308901412,0.755461905,2.242618373,5.517418405,28.89958434,332.3488578,0.277653471,2.986773814,2.368245746,0.784322247,0.103557699,1.443017121,0.988042311,0.741880567,0.543253504,1.021995655,0.302184762,4.266237677,3.958959914,0.266533751,1.801224901,6.247512933,1.055948999,0.743578234,4.400353386,0.875996276,0.207115399,5.626069106,1.021995655,0,0.040744013,65,20,0,4,0,1,0,15,0,4.386059733,1.349556841,0,0.269911368,0.067477842,1.012167631,
36005006302,2020,0,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,46,16,0,4,0,2,0,10,0,,,,,,,
36005006302,2021,0,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,38,18,0,3,0,3,0,11,0,,,,,,,
36005006302,2022,0,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,53,30,1,8,0,5,0,15,1,,,,,,,30
36005006302,2023,0,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,41,19,1,7,0,3,0,9,0,,,,,,,19
36005006400,2018,42768.51232,11.86318996,11.19173248,1.068755852,3.299202848,0.234661611,4.423719874,3.652356955,2.841496537,1.830825242,3.006456679,1.389382608,34385.16568,1.256949817,1.275536876,0.573875425,2.678859777,5.571470724,32.46972684,1190.423896,0.624385756,2.496358098,1.733243186,1.110576733,0.262542198,1.921437151,1.375442314,0.892178798,0.181223818,0.669134099,0.211427788,3.30152623,3.141212852,0.148696466,3.087775059,4.503870514,0.65984057,0.98511409,3.43395902,2.174685821,0.464676457,3.364257552,0.134756173,0,0.018587058,73,19,0,3,0,0,0,16,0,1.706863205,0.444252067,0,0.070145063,0,0.374107004,
36005006400,2019,45333.56778,11.54265654,11.73773752,1.111304,3.397477713,0.420848852,4.311508813,4.276438076,3.178285602,1.650516592,3.097184521,1.367758769,38172.06506,0.920606864,1.273506162,0.591818698,2.104244261,6.345611599,24.90272374,1252.03181,0.594580519,2.206738492,1.654900434,0.927182627,0.203848663,1.937658257,1.556263984,0.642232884,0.146858714,0.493182249,0.206040584,3.327336237,3.038002651,0.256454769,3.211164419,7.707509881,0.385778114,0.859233073,3.664892087,1.529960931,0.591818698,3.55091219,0.293717428,0,0.017535369,79,41,0,7,0,1,0,33,0,1.742638047,0.904407088,0,0.154410966,0.022058709,0.727937412,
36005006400,2020,45866.82,11.93455313,11.04066077,1.362640793,2.707839785,0.444765955,4.829198972,4.220916122,2.906240284,1.755081342,3.146065064,1.384443046,33207,1.371361695,0.939677091,0.717294114,2.324120137,5.930212733,28.15636556,1308,0.761094839,2.281387722,1.65915143,1.188222772,0.180958697,2.243451802,1.639529403,0.647526905,0.237644554,0.444765955,0.250725906,3.279058805,2.890978707,0.361917395,3.311762185,11.03723404,0.283429285,0.56685857,3.706382958,1.234007503,1.042147679,2.790688345,0.335754692,0,0.07848811,58,16,1,1,0,3,1,12,0,1.264530656,0.348836043,0.021802253,0.021802253,0.065406758,0.261627032,16
36005006400,2021,46798.02,11.24406545,12.04324456,0.953031774,2.970211133,0.115389497,4.835674672,4.442495644,2.760800564,1.901789862,3.136884851,1.365442384,35144,1.226547619,0.933800191,0.679515928,2.991579558,5.572885349,34.93013972,1527,0.63470634,2.219623822,1.630410859,0.972263356,0.237189522,1.803495105,1.739389829,0.696610669,0.412410611,0.557715903,0.173084246,3.440316492,2.970211133,0.461557989,3.297148042,13.41614907,0.247873735,0.884652812,3.183895387,1.388947652,0.50429484,2.918926912,0.329073751,0,0.155989506,42,15,0,1,0,1,0,13,0,0.897473867,0.320526381,0,0.021368425,0.021368425,0.27778953,
36005006400,2022,45435.79,11.44912414,11.62079497,0.803331471,3.035052323,0.180474467,4.930034231,4.47004443,2.590468879,2.495829829,2.964623263,1.162079497,24730,1.562644778,0.787925114,0.693286064,3.646904786,4.932235139,42.50897896,1711,0.624177548,2.43328002,1.932397346,0.829742368,0.281716242,1.872972826,1.972013692,0.426976179,0.387359832,0.422574363,0.217889906,3.356384912,2.898596019,0.440181628,3.543462103,13.1147541,0.176072651,0.783523297,3.138495006,1.452599372,0.268510793,3.129691373,0.228894446,0,0.140858121,48,23,1,1,0,2,1,18,0,1.056435907,0.506208872,0.022009081,0.022009081,0.044018163,0.396163465,23
36005006400,2023,44787.68,10.62792268,12.57488667,0.533628891,2.902583925,0.131732655,4.666461848,4.503470597,2.66367894,2.009481179,3.282152592,1.080654323,40778,1.317326551,1.16103357,0.663128789,2.88472187,5.702461034,33.59334373,1688,0.613182018,2.541904381,2.078696642,0.736809766,0.325982502,1.236947303,1.929101932,0.569353001,0.451016887,0.468878942,0.187551577,3.637160934,3.011989011,0.625171922,3.03431658,17.18845918,0.120568871,0.625171922,3.163816478,1.402171311,0.151827467,3.094601015,0.165224008,0,0.274629094,46,32,0,2,0,2,0,28,0,1.027068158,0.714482197,0,0.044655137,0.044655137,0.625171922,
36005006500,2018,63020.68,12.38323674,11.06620874,1.536003737,2.927610429,0.163438414,5.206227543,2.507113538,3.186255686,2.199278078,3.164040756,0.590282428,23737,1.621689896,1.12344075,0.345918197,3.530587103,4.874590373,42.00490844,1019,0.074832579,3.023912151,2.459510116,0.456992847,0.174545879,1.555045106,1.613755992,0.7489605,0.203107932,0.447472163,0.161851633,3.721000789,3.295743556,0.425257233,2.500766415,11.42857143,0.431604356,1.288465945,3.248140134,0.491902023,0.222149301,4.290655068,1.091705136,0,0.077752255,325,111,0,35,0,11,0,65,0,5.157037341,1.761326599,0,0.555373252,0.174545879,1.031407468,
36005006500,2019,64727.67,12.89402198,10.74038352,1.823022519,2.802510889,0.17457758,5.657549546,2.661921864,2.970908732,2.196896629,3.235092504,0.525277675,25467,1.455328146,1.205048784,0.370784241,3.459107983,4.77230217,42.02327327,1059,0.068270648,2.970414353,2.405462764,0.434126549,0.191571858,1.700972706,1.603641843,0.698310321,0.12822955,0.64114775,0.146768762,3.902504138,3.510090816,0.392413322,2.354479931,10.05542359,0.713759664,1.374991561,3.332423367,0.460390433,0.333705817,4.307276934,1.390440904,0,0.091151126,295,104,0,24,0,17,0,63,0,4.557556297,1.606731711,0,0.370784241,0.262638837,0.973308633,
36005006500,2020,62977.72,12.02012394,11.45166894,2.529465976,3.177314136,0.141319819,5.468600642,2.44530923,3.990300062,2.311928727,3.002649191,0.438250226,22409,1.551342284,1.063868301,0.435074499,4.13638347,4.368211488,48.63704257,1147,0.090968679,2.967287479,2.370679663,0.543049193,0.13655623,1.711716461,1.26076333,0.803458747,0.165137766,0.56210355,0.198482892,3.609212909,3.170962683,0.438250226,2.44530923,12.14254289,0.679605422,1.435428275,3.126502515,0.765350032,0.279463912,3.756884181,1.206775984,0,0.05081162,166,71,0,23,0,12,0,36,0,2.635852806,1.127382827,0,0.365208521,0.190543576,0.571630729,
36005006500,2021,65634.66,10.95457796,12.24657826,3.05478843,3.185816762,0.190448157,4.921180364,2.437736403,3.95979807,2.544387371,2.960326145,0.492118036,21962,1.724698505,0.929387004,0.476882184,4.124345277,4.456486862,48.06463068,1156,0.129809463,3.011518609,2.622090219,0.388514239,0.120363235,1.674420192,1.288953123,0.841019059,0.339759511,0.510401059,0.225490617,3.476821545,2.945090292,0.531731253,2.743977039,15.2936021,0.627717124,1.273717271,3.074595039,0.390037825,0.210254765,4.046642429,0.880632276,0,0.038089631,189,93,0,23,0,11,0,52,0,2.879576126,1.416934284,0,0.350424608,0.167594378,0.792264331,
36005006500,2022,64355.46,10.85688767,11.96635064,2.834258352,3.289542177,0.202003062,5.360850501,2.206494989,4.041615117,2.52193054,2.879320574,0.615332405,22985,2.066646715,0.809566119,0.475484131,4.641408825,4.035399638,53.49212034,1253,0.200728889,3.161114846,2.868443486,0.419544822,0.063708658,1.518130707,1.185602589,0.821997077,0.582701141,0.554731487,0.262603981,3.096862333,2.671102032,0.425760301,3.205633213,13.74811841,0.745857461,1.327004733,2.274865256,0.450622216,0.130525056,3.312850223,0.91056765,0,0.043508352,125,78,0,19,0,15,0,40,0,1.942337138,1.212018374,0,0.295235245,0.233080457,0.621547884,
36005006500,2023,60194.26,10.41129171,12.3317406,2.20120656,3.196318054,0.11462887,5.837765927,1.779239416,4.063510375,2.425480436,2.807576669,0.719337691,24184,1.852336087,1.151272563,0.57314435,4.518703278,3.973800824,53.20813772,1276,0.181911033,3.405889532,3.188011614,0.368805929,0.019935456,1.594836451,1.01504695,0.75256345,0.608031397,0.581450789,0.141209477,3.329221092,2.772689622,0.55653147,2.993640922,16.71656687,0.641257156,1.249288553,2.42215786,0.594741093,0.086386974,3.33918882,0.641257156,0,0.186064253,116,61,2,17,1,5,0,37,1,1.927094045,1.013385662,0.033225759,0.282418955,0.083064398,0.614676549,30.5
36005006700,2018,82915.1,11.5322782,11.74213141,0.568050934,2.736534117,0,6.035088904,3.05372604,3.076641046,2.447081412,2.808897294,0.933484974,22662,1.582341455,0.752577034,0.482421175,3.941381003,4.809739119,45.03858875,815,0.152276244,2.671588167,2.305973218,0.461918275,0.04944817,2.605074347,0.934691027,0.506542234,0.250859011,0.332870611,0.132665823,3.319057687,2.886084682,0.432973005,3.159858699,13.04505814,0.764637563,0.504130128,3.032017087,0.487245387,0.294276917,3.828012027,0.554784352,0,0.186938205,105,31,0,12,0,3,0,15,0,1.266355585,0.373876411,0,0.144726353,0.036181588,0.180907941,
36005006700,2019,79634.86,12.29361111,11.08559744,0.873989105,2.421050279,0,6.301260528,2.873113609,2.722425832,2.20883166,2.97608359,0.85264167,19813,1.565897146,0.727068523,0.632888662,3.443215697,4.976463825,40.89485459,723,0.148766508,2.782613042,2.246503604,0.553777579,0.125573147,2.551646352,0.865198984,0.631632931,0.228543128,0.464620645,0.022603167,3.625296761,3.269924754,0.355372007,2.722425832,9.802563214,0.753438883,0.798645216,3.399265096,0.499781126,0.401834071,4.520633301,0.524895755,0,0.155710703,126,39,0,9,0,4,0,26,0,1.582221655,0.489735274,0,0.113015833,0.050229259,0.326490183,
36005006700,2020,80482.68,11.10300999,12.24114306,0.472151275,1.835177457,0,6.683425552,2.94349045,2.738477397,2.534706846,2.760842457,0.771594584,17894,1.82896494,0.749229524,0.488303819,3.644262343,4.658145082,43.8940437,845,0.126163791,2.945639981,2.511099282,0.454756228,0.100642772,2.585649484,0.839932269,0.485818812,0.205013054,0.390146054,0.023607564,3.629352303,3.369669101,0.259683201,2.671382215,7.155083875,0.971637624,0.569066537,3.608229746,0.335475906,0.509426376,4.955103384,0.506941369,0.059640161,0.063367671,66,18,0,3,0,9,0,6,0,0.820052215,0.223650604,0,0.037275101,0.111825302,0.074550201,
36005006700,2021,82539.69,10.47980675,12.66784501,0.56578841,1.799134453,0,6.846403227,2.736865137,3.074884337,2.476384392,2.633884377,0.898961457,15957,2.152903652,0.571846102,0.390115349,4.55780728,3.914480415,53.7966538,863,0.089653838,3.02853088,2.543019001,0.453115344,0.118730758,2.638730531,0.932884531,0.399807656,0.273807668,0.299249973,0.033923074,3.443191996,3.101538181,0.341653815,2.814403592,9.922589726,0.988615295,0.390115349,3.034903572,0.285923051,0.491884571,4.218576542,0.62515379,0.071480763,0.100557683,64,34,1,4,1,5,0,20,0,0.775384545,0.41192304,0.012115384,0.048461534,0.060576918,0.24230767,34
36005006700,2022,80107.57,10.96775249,11.77916145,0.121087183,2.437971842,0,6.688506467,2.496642951,3.164494941,1.77636146,2.786253534,1.06606654,17390,1.934898287,0.866335104,0.426925945,4.487715705,3.972158936,53.04707098,878,0.128577112,3.10286531,2.781260248,0.178509971,0.268389117,2.693877745,1.031113539,0.666603668,0.078644253,0.195986472,0,2.999716506,2.913582324,0.086134182,3.124548654,2.871410737,0.369503157,0.342040084,3.085850688,0.314577012,0.359516585,4.42405131,0.107355647,0.073650967,0.208469686,48,27,0,10,0,4,0,10,0,0.599194308,0.337046798,0,0.124832148,0.049932859,0.124832148,
36005006700,2023,71891.21,11.61198984,10.75513961,0.165527886,2.569159707,0,6.740740627,2.24923186,2.385548943,1.336742002,3.431573902,1.443848281,0,1.958514817,1.183733032,0.467372854,4.342672769,3.769584627,53.53223594,677,0.171091848,3.441686404,2.833447928,0.257333268,0.518839508,2.446752531,1.090536659,0.872151129,0.286544071,0.272634165,0,3.229880259,2.987847888,0.242032371,3.352287435,7.493540052,0.82903042,0.673239468,3.032359589,0.759480888,0,3.880863878,0.600907955,0.079286466,0.257333268,53,33,0,5,0,5,0,23,0,0.737225038,0.45902691,0,0.069549532,0.069549532,0.319927847,
36005006800,2018,39514.24,13.68114381,10.39119062,0.663052105,2.340928232,0.883225895,5.03868985,3.183662396,2.839482678,2.00180998,2.95083494,0.992047424,52228,0.62762184,1.126176285,0.817426831,2.082793444,6.253441797,24.98482089,1403,0.756663927,1.830605878,1.394434007,0.878164429,0.29862652,1.404556939,0.895879561,1.409618406,0.250542589,0.738974101,0.15690546,4.023865827,3.699931974,0.323933853,2.219453038,8.050314465,0.718728236,0.92624836,4.251631817,1.280551011,0.248011856,4.859007791,0.506146645,0,0,58,14,0,6,0,0,0,8,0,1.46782527,0.354302651,0,0.151843993,0,0.202458658,
36005006800,2019,38510.19,13.00954371,10.95813861,0.488182478,2.399364947,1.080233569,4.931162375,3.341972605,2.991416038,2.472072976,2.560361297,1.023105833,54395,0.727080287,1.082830285,0.815368608,1.724218966,6.663171488,20.55727554,1458,0.562708208,2.078229165,1.534658749,0.869899629,0.220720801,1.50609488,0.929624081,0.976364957,0.262268246,0.895866782,0.316799268,3.923636835,3.596450706,0.327186129,2.438315677,8.338848445,0.431054742,0.763434301,4.04827917,1.101007292,0.212930655,4.76237588,0.628405105,0,0,50,14,0,2,0,2,0,10,0,1.298357655,0.363540144,0,0.051934306,0.051934306,0.259671531,
36005006800,2020,35930.22,11.87301386,11.28854763,0.286666767,1.811845293,1.928738538,4.689645652,3.662655002,3.156117608,2.067897163,2.493722554,1.630939081,41875,0.940712303,1.146667067,0.634563329,2.385178827,6.373465011,27.23228472,1472,0.70751028,2.032328218,1.717217429,0.924013268,0.080712002,1.964919781,1.241294932,0.615081121,0.317281664,0.667961399,0.370161942,3.028091673,2.822136909,0.205954765,3.451133892,6.801470588,0.267184559,0.718058503,3.345373338,0.556634499,0.161424005,3.985503011,0.478705669,0,0.105760555,35,11,0,4,0,3,0,4,0,0.974110373,0.306148974,0,0.1113269,0.083495175,0.1113269,
36005006800,2021,31523.93,10.68394708,11.91475809,0.285497398,1.849388702,1.21495004,5.272185289,3.365697107,2.937451009,1.982620822,2.699536511,1.589268851,38125,1.202261266,0.926280448,0.866008775,2.769324764,6.001789751,31.57323689,1543,0.705019964,2.30881746,2.030203721,0.821598069,0.142748699,1.976276435,1.034135021,0.843803422,0.358457845,0.735948849,0.307702752,2.78518573,2.528238072,0.256947658,3.844698297,9.225512528,0.203020372,1.008757474,2.715397477,0.685193756,0.025377547,3.419624393,0.494862157,0,0.142748699,24,9,0,5,0,1,0,3,0,0.761326396,0.285497398,0,0.158609666,0.031721933,0.095165799,
36005006800,2022,28195.75,10.29942456,12.00890205,0.652580619,1.468306394,1.142016084,5.344777138,3.411861717,3.234530027,2.206006224,2.07123414,1.872622647,29844,1.308707873,1.290974704,0.617114281,3.043011801,5.798746265,34.41636582,1753,0.591862249,2.644795758,2.376244647,0.748339732,0.092212479,2.138620182,1.216495394,0.794445971,0.315650408,0.333383577,0.216344662,2.617415745,2.312405238,0.305010507,3.940310153,11.65311653,0.120585549,1.177482422,2.0251279,0.652580619,0,3.043011801,0.305010507,0,0.255357634,35,11,0,2,0,0,0,8,0,1.24132183,0.390129718,0,0.070932676,0,0.283730704,
36005006800,2023,29535.86,10.95617328,11.64008768,1.049571605,1.313657364,1.130828762,5.769258115,3.41618629,3.473743443,2.508814709,2.028043199,1.807971733,33996,0.897214437,1.608214557,0.59927153,2.505428994,6.368529645,28.23349866,2028,0.629031963,2.494831706,2.410628978,0.572185811,0.121885735,1.87568603,1.445700244,0.761785843,0.274242903,0.311485767,0.206528606,2.759357608,2.424171837,0.335185771,3.917272089,12.14723926,0.074485727,0.968314449,2.302286102,0.46045722,0,3.609172037,0.270857189,0,0.23022861,31,14,0,3,0,4,0,4,0,1.049571605,0.47400008,0,0.101571446,0.135428594,0.135428594,
36005006900,2018,94996.91,10.64455675,12.93305224,1.131615755,3.494850517,0.038948635,4.866474078,2.751668449,3.360109292,2.474817339,2.504291982,0.954767897,30089,1.172669722,1.167406392,0.543175562,3.013782238,5.444387612,35.6316117,1084,0.259934771,2.630411873,1.734793269,1.041086494,0.107371913,1.410572197,0.91371393,1.014769849,0.470541621,0.549491557,0.477910282,3.488534522,3.272738029,0.215796493,2.61797989,6.185878093,0.549491557,1.288462962,3.290633348,1.395834875,0.174742526,4.145397992,0.404223674,0,0.085265931,122,29,0,7,0,3,0,19,0,1.284252298,0.305273087,0,0.073686607,0.031579975,0.200006505,
36005006900,2019,92816.75,11.07558711,12.54514945,1.234690937,3.501523163,0.032321752,4.807321954,2.444601863,3.143829104,2.407970544,2.606210625,0.97719431,37590,1.110790886,1.29825705,0.607648943,3.074876033,5.271677795,36.84006712,1160,0.219884881,2.804073618,1.88004859,1.021367372,0.115280916,1.46525277,0.949182125,1.086010876,0.413718429,0.491290635,0.365235801,3.608184945,3.405635298,0.202549648,2.560960172,5.613616005,0.538695871,1.402764049,3.245103928,1.601004129,0.215478348,3.999278148,0.42018278,0,0.045250453,118,41,0,6,0,5,0,30,0,1.271322256,0.441730614,0,0.064643505,0.053869587,0.323217523,
36005006900,2020,86747.56,10.83373411,12.47527884,1.132020313,2.81852308,0.031124795,5.826100469,2.081902938,2.666357417,2.868092198,2.548774859,1.076687344,33721,1.351046646,1.268047193,0.659384541,3.185103996,5.295826188,37.55606905,1223,0.273437086,3.012661105,2.304387582,0.832300067,0.141790732,1.332602323,1.016743295,1.430587788,0.382719698,0.517593809,0.295109165,3.462921608,3.158590282,0.304331326,3.068674208,8.78828229,0.371191997,1.238075169,2.449636624,1.134325853,0.371191997,3.243895275,0.438052667,0,0.183290458,87,31,0,5,0,6,0,20,0,1.002910053,0.357358755,0,0.057638509,0.069166211,0.230554035,
36005006900,2021,84795.47,10.1396926,12.75775699,1.043687829,2.919967305,0,6.016830852,1.84561746,2.669953949,2.898739756,2.618064385,1.06373607,32887,1.489466359,1.234735771,0.692253961,2.976574102,5.57223163,34.81859567,1265,0.188653946,3.235290753,2.45649915,0.918681151,0.04127579,1.349128674,1.160439349,1.342052824,0.588474832,0.534226651,0.129723911,3.336263128,2.892843214,0.443419914,3.258428782,13.29091552,0.042455098,1.004770656,2.548485196,1.030715438,0.353792484,3.429428482,0.117930828,0,0.064861955,88,37,0,11,0,3,0,19,0,1.037791288,0.436344064,0,0.129723911,0.035379248,0.224068573,
